id,event_type,latitude,longitude,endlatitude,endlongitude,address,end_address,event_cause,requires_road_closure,start_datetime,end_datetime,status,authenticated,modified_datetime,map_file,direction,description,veh_type,veh_no,corridor,priority,cargo_material,reason_breakdown,age_of_truck,created_date,route_path,client_id,created_by_id,last_modified_by_id,assigned_to_police_id,citizen_accident_id,comment,police_station,meta_data,kgid,resolved_at_address,resolved_at_latitude,resolved_at_longitude,closed_by_id,closed_datetime,resolved_by_id,resolved_datetime,gba_identifier,zone,junction,start_datetime_ist,effective_end_datetime,duration_minutes,reason
FKID007264,unplanned,12.8885174,77.5974415,0.0,0.0,"Bannerghatta Main Road, Jalaram Industrial Estate, Arakere, Bengaluru, Karnataka. Pin-560076 (India)",,pot_holes,False,2023-12-27 21:09:53.353000+00:00,,closed,yes,2024-01-28 06:21:57.486656+00,,,Pothole,,,Bannerghata Road,High,,,,2023-12-27 21:10:18.088018+00,,1,FKUSR00291,FKUSR00001,,,,Hulimavu,,FKKG000283,,,,FKUSR00291,2024-01-28 06:21:57.486165+00:00,,,Bengaluru South Corporation,South Zone 2,ArakereGateJunc,2023-12-28 02:39:53.353000+05:30,2024-01-28 06:21:57.486165+00:00,45192.06888608333,Unplanned duration exceeds 24 hours (45192.07 mins)
FKID007266,unplanned,13.0106136,77.6980243,0.0,0.0,"MBT Road, YSM Layout, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",,others,False,2023-12-27 22:54:21.172000+00:00,,closed,yes,2024-01-25 07:08:24.806222+00,,,[LOCATION] work,,,Non-corridor,Low,,,,2023-12-27 22:56:31.664865+00,,1,FKUSR00982,FKUSR00001,,,,K.R. Pura,,FKKG000955,,,,FKUSR00982,2024-01-25 07:08:24.805682+00:00,,,Bengaluru East Corporation,East Zone 2,Devasandra(k r puram),2023-12-28 04:24:21.172000+05:30,2024-01-25 07:08:24.805682+00:00,40814.06056136666,Unplanned duration exceeds 24 hours (40814.06 mins)
FKID007278,unplanned,12.9623189,77.5920023,0.0,0.0,"Mission Road, TVS Emerland Cascadia, CKC Garden, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",,road_conditions,False,2023-12-28 05:49:32.952000+00:00,,closed,yes,2024-01-17 01:56:23.908886+00,,,ರಸ್ತೆ ಗುಂಡಿ,,,Non-corridor,Low,,,,2023-12-28 05:50:29.958979+00,,1,FKUSR00381,FKUSR00001,,,,Halasuru Gate,,FKKG000371,,,,FKUSR00381,2024-01-17 01:56:23.908312+00:00,,,Bengaluru Central Corporation,Central Zone 2,BloodBankCircle,2023-12-28 11:19:32.952000+05:30,2024-01-17 01:56:23.908312+00:00,28566.849271866668,Unplanned duration exceeds 24 hours (28566.85 mins)
FKID007347,unplanned,12.9504547,77.5372946,0.0,0.0,"Mysore Road, KIMCO Junction, Deepanjali Nagar, Bengaluru, Karnataka. Pin-560026 (India)",,others,False,2023-12-30 05:26:57.449000+00:00,,closed,yes,2024-01-03 04:27:59.623341+00,,,This vehicle off road in [LOCATION] Sir [PERSON] no problem Sir,,,West of Chord Road,High,,,,2023-12-30 05:28:29.292014+00,,1,FKUSR00403,FKUSR00001,,,,Byatarayanapura,,FKKG000393,,,,FKUSR00403,2024-01-03 04:27:59.622672+00:00,,,Bengaluru West Corporation,West Zone 2,KIMCO Junction,2023-12-30 10:56:57.449000+05:30,2024-01-03 04:27:59.622672+00:00,5701.036227866667,Unplanned duration exceeds 24 hours (5701.04 mins)
FKID007408,planned,13.0018733,77.570975,0.0,0.0,"11th Cross Road, Acharya Sri Ramanuja Circle, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",,procession,False,2024-01-01 23:47:13.478000+00:00,2024-01-01 15:06:46+00:00,closed,yes,2024-01-02 00:35:48.050516+00,,,ಮಲ್ಲೇಶ್ವರಂ ವೇಣುಗೋಪಾಲಸ್ವಾಮಿ ರಥವು ಸಂಪಿಗೆ ರಸ್ತೆ 11ನೇ ಅಡ್ಡರಸ್ತೆಯಿಂದ ಏಕಮುಖ ಮಾರ್ಗವಾಗಿ ಸಂಪಿಗೆ ರಸ್ತೆ ಆರನೇ ಅಡ್ಡರಸ್ತೆಯಲ್ಲಿ ಬಲತಿರುವ ಪಡೆದು ಮಾರ್ಗೋಸ್ ರಸ್ತೆ 11ನೇ ಅಡ್ಡರಸ್ತೆ ಬರೆದು ಏಕಮುಖವಾಗಿ ಚಲಿಸಿ ದೇವಸ್ಥಾನದ ಒಳಗಡೆ ಪ್ರವೇಶಿಸುತ್ತದೆ ಮಲ್ಲೇಶ್ವರಂ ನಿಂದ ಟುವರ್ಡ್ ಯಶವಂತಪುರ ಒಂದು ಸೈಡ್ ಅನ್ನು ವೆಹಿಕಲ್ ಬಿಡಲಾಗುತ್ತದೆ ಟ್ರಾಫಿಕ್ ಗೆ ಯಾವುದೇ ರೀತಿ ತೊಂದರೆ ಆಗಿರುವುದಿಲ್ಲ,,,Non-corridor,Low,,,,2024-01-01 23:50:06.475807+00,,1,FKUSR01049,FKUSR00001,,,,Malleshwaram,,FKKG001016,,,,,,,,Bengaluru West Corporation,West Zone 2,Geethanjali jn,2024-01-02 05:17:13.478000+05:30,2024-01-01 15:06:46+00:00,-520.4579666666666,Negative duration (-520.46 mins)
FKID007415,planned,13.03978542,77.62423396,13.02685189,77.62033403,"ನಾಗವಾರ ಮುಖ್ಯ ರಸ್ತೆ, ನಾಗವಾರ, ಹೆಣ್ಣೂರು, ಬೆಂಗಳೂರು ಉತ್ತರ ನಗರ ನಿಗಮ, Bengaluru, ಬೆಂಗಳೂರು ಉತ್ತರ, ಬೆಂಗಳೂರು ನಗರ, Karnataka, 560045, India","Rashad Nagar, ಎಚ್.ಬಿ.ಆರ್. ಲೇಔಟ್, ಬೆಂಗಳೂರು ಉತ್ತರ ನಗರ ನಿಗಮ, Bengaluru, ಬೆಂಗಳೂರು ಉತ್ತರ, ಬೆಂಗಳೂರು ನಗರ, Karnataka, 560045, India",construction,True,,2024-01-27 11:35:46+00:00,closed,yes,2024-01-27 11:35:47.799964+00,,,"White Topping Work from [LOCATION] to [LOCATION], [LOCATION].",,,Hennur Main Road,High,,,,2024-01-02 03:19:26.407845+00,"[[13.039785418759887,77.62423396110536],[13.03982497369461,77.62425541877748],[13.03959516454053,77.62409448623659],[13.039475036943225,77.62399792671205],[13.03919299800726,77.62386918067934],[13.038910958749781,77.6237189769745],[13.038712486486956,77.62365460395814],[13.038493122221768,77.6235741376877],[13.038153629523158,77.62353122234344],[13.037741014693147,77.62345612049104],[13.037286615286709,77.62339174747468],[13.037067249757378,77.62340784072877],[13.036905336980027,77.6234132051468],[13.036675525114143,77.6233434677124],[13.036005761561576,77.62325763702394],[13.03532154584542,77.62312889099123],[13.034861918958619,77.62302160263063],[13.034658220406255,77.62297332286836],[13.03400533930095,77.62270510196687],[13.033477810109897,77.62249052524567],[13.032814479729396,77.62224912643434],[13.032328732732724,77.6220613718033],[13.031660176167797,77.62178242206573],[13.030537205999224,77.62128353118898],[13.029785074293832,77.62091338634492],[13.029257536109354,77.62080609798433],[13.028923096128011,77.62075245380403],[13.02859925981269,77.62072563171388],[13.028118727725584,77.62066125869752],[13.027857568591454,77.62061297893526],[13.02750239172705,77.62053787708284],[13.027241231942927,77.62044668197633],[13.026851891431866,77.6203340291977]]",1,FKUSR00009,FKUSR00009,,,,K.G. Halli,,,,,,,,,,Bengaluru North Corporation,North Zone 1,Nagavara-ORR Junction,,2024-01-27 11:35:46+00:00,,Missing start_datetime
FKID007425,planned,13.0351175,77.5677308,0.0,0.0,"Padmasri CK Venkata Ramaiah Road, Block 3, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",,construction,False,2024-01-02 19:45:09.268000+00:00,2024-01-02 12:46:46+00:00,closed,no,2024-01-02 20:35:47.731042+00,,,ಒಳ ಚರಂಡಿ ಕಾಮಗಾರಿ ಮಾಡುತ್ತಿರುತಾರೆ ಸರ್.,,,Non-corridor,Low,,,,2024-01-02 19:47:00.1354+00,,1,FKUSR00510,FKUSR00510,,,,Sadashivanagar,,FKKG000499,,,,,,,,Bengaluru West Corporation,West Zone 2,ISRO Junction-NewBEL Rd,2024-01-03 01:15:09.268000+05:30,2024-01-02 12:46:46+00:00,-418.3878,Negative duration (-418.39 mins)
FKID007434,unplanned,13.0381439,77.5210729,0.0,0.0,"Mumbai Bengaluru Highway, Namma Metro Circle, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",,others,False,2024-01-02 23:55:34.418000+00:00,,closed,yes,2024-01-04 20:00:26.076036+00,,,[LOCATION] workers cleaning at Peenya flyover  towards city traffic one side movement,,,Tumkur Road,High,,,,2024-01-02 23:56:49.563374+00,,1,FKUSR00402,FKUSR00001,,,,Peenya,,FKKG000392,,,,FKUSR00402,2024-01-04 20:00:26.075432+00:00,,,Bengaluru West Corporation,West Zone 1,PeenyaPoliceStation,2024-01-03 05:25:34.418000+05:30,2024-01-04 20:00:26.075432+00:00,2644.8609572,Unplanned duration exceeds 24 hours (2644.86 mins)
FKID007437,unplanned,12.9562983,77.54672,0.0,0.0,"Mysore Road, Hosaguddadahalli, New Guddadahalli, Bengaluru, Karnataka. Pin-560026 (India)",,others,False,2024-01-03 04:27:46.175000+00:00,,closed,yes,2024-01-09 19:57:43.978748+00,,,Off road [PERSON] junction incoming side sir,,,Mysore Road,High,,,,2024-01-03 04:30:19.544979+00,,1,FKUSR00403,FKUSR00001,,,,Byatarayanapura,,FKKG000393,,,,FKUSR00403,2024-01-09 19:57:43.978169+00:00,,,Bengaluru West Corporation,West Zone 2,SatteliteBusStandJunc,2024-01-03 09:57:46.175000+05:30,2024-01-09 19:57:43.978169+00:00,9569.963386149999,Unplanned duration exceeds 24 hours (9569.96 mins)
FKID007443,unplanned,13.01849405,77.55834315,0.0,0.0,"Mumbai Bengaluru Highway, Samvidhana Circle, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",,others,False,2024-01-03 05:53:28.522000+00:00,,closed,yes,2024-01-08 21:12:12.949532+00,,,Water leakage problem at MSR sir,,,Tumkur Road,High,,,,2024-01-03 05:54:08.476252+00,,1,FKUSR00458,FKUSR00001,,,,Yeshwanthpura,,FKKG000447,,,,FKUSR00458,2024-01-08 21:12:12.948912+00:00,,,Bengaluru West Corporation,West Zone 2,YeshwanthpuraCircle,2024-01-03 11:23:28.522000+05:30,2024-01-08 21:12:12.948912+00:00,8118.740448533334,Unplanned duration exceeds 24 hours (8118.74 mins)
FKID007525,planned,13.04176,77.6118519,13.0416392,77.6119339,"Kankanagar Main Road, Lawrence Layout, Nagavara, Bengaluru, Karnataka. Pin-560045 (India)","1st Main Road, Lawrence Layout, Nagavara, Bengaluru, Karnataka. Pin-560045 (India)",construction,True,2024-01-05 23:27:26.016000+00:00,2024-01-05 18:27:46+00:00,closed,no,2024-01-05 23:35:48.008032+00,,,BWSSB work is in progress near [LOCATION] satkar hotel,,,ORR North 1,High,,,,2024-01-05 23:29:10.835194+00,,1,FKUSR00304,FKUSR00304,,,,K.G. Halli,,FKKG000296,,,,,,,,Bengaluru North Corporation,North Zone 1,"VeerannapalyaJunction(BEL,HO)",2024-01-06 04:57:26.016000+05:30,2024-01-05 18:27:46+00:00,-299.6669333333333,Negative duration (-299.67 mins)
FKID007537,unplanned,12.9619392,77.6065331,12.9619392,77.6065331,"Hosur Road, Sir Mirza Ismail Nagar, Richmond Town, Bengaluru, Karnataka. Pin-560025 (India)","Hosur Road, Sir Mirza Ismail Nagar, Richmond Town, Bengaluru, Karnataka. Pin-560025 (India)",others,True,2024-01-06 06:47:32.833000+00:00,,closed,yes,2024-01-13 23:17:21.97613+00,,,ಟೈಯರ್ ಬ್ಲಾಸ್ಟ್,,,Hosur Road,High,,,,2024-01-06 06:48:23.035244+00,,1,FKUSR00449,FKUSR00001,,,,Ashok Nagar,,FKKG000438,,,,FKUSR00449,2024-01-13 23:17:21.975564+00:00,,,Bengaluru Central Corporation,Central Zone 1,JohnsonMarket,2024-01-06 12:17:32.833000+05:30,2024-01-13 23:17:21.975564+00:00,11069.819042733334,Unplanned duration exceeds 24 hours (11069.82 mins)
FKID007538,planned,13.0454642,77.5565508,0.0,0.0,"Sir M Vishveshwarya Circle, Dr GP Rajarathnam Circle, Jalahalli, Bengaluru, Karnataka. Pin-560013 (India)",,construction,False,2024-01-06 07:13:58.271000+00:00,2024-01-06 07:13:46+00:00,closed,yes,2024-01-06 07:35:47.877882+00,,,BBMP white taping road construction processing,,,ORR North 2,High,,,,2024-01-06 07:14:57.06335+00,,1,FKUSR01357,FKUSR00001,,,,Jalahalli,,FKKG001310,,,,,,,,Bengaluru North Corporation,North Zone 1,BEL Circle,2024-01-06 12:43:58.271000+05:30,2024-01-06 07:13:46+00:00,-0.20451666666666668,Negative duration (-0.20 mins)
FKID007548,unplanned,13.0402367,77.6240333,0.0,0.0,"MBT Road, Nagawara Junction, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",,others,False,2024-01-06 20:33:03.455000+00:00,,closed,yes,2024-01-11 05:23:46.704928+00,,,ನಮಸ್ತೆ ಸರ್ ನಾಗವಾರ ಜಂಕ್ಷನ್ ಟುವರ್ಡ್ ವೀರಣ್ಣ ಪಾಳ್ಯ ಸರ್ವಿಸ್ ರಸ್ತೆಯಲ್ಲಿ ಬಿ ಡಬ್ಲ್ಯೂ ಎಸ್ ಎಸ್ ಬಿ ಪೈಪ್ ವರ್ಕ್ ನಡೆಯುತ್ತಿದ್ದು ಟ್ರಾಫಿಕ್ ಲೋ ಮೂವ್ಮೆಂಟ್ ಇರುತ್ತದೆ ಸರ್,,,Hennur Main Road,High,,,,2024-01-06 20:34:50.235665+00,,1,FKUSR00310,FKUSR00001,,,,Hennuru,,FKKG000302,,,,FKUSR00310,2024-01-11 05:23:46.704339+00:00,,,Bengaluru North Corporation,North Zone 1,Nagavara-ORR Junction,2024-01-07 02:03:03.455000+05:30,2024-01-11 05:23:46.704339+00:00,6290.720822316666,Unplanned duration exceeds 24 hours (6290.72 mins)
FKID007553,unplanned,12.9773739,77.5853664,0.0,0.0,"Seshadri Road, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",,others,False,2024-01-06 21:15:26.201000+00:00,,closed,yes,2024-01-11 19:21:17.843644+00,,,"ಆಯಿಲ್ ಓಸ್ ಕ್ಲಿಕೇಜ್ ಪ್ರಾಬ್ಲಮ್ ಇಂದ ಶೇಷಾದ್ರಿ ರೋಡ್, ಎಸ್ ಜೆ ಪಿ ಕಾಲೇಜು ಮುಂಭಾಗದಲ್ಲಿ ಅಪ್ಲೋಡ್ ಆಗಿರುತ್ತದೆ ಸರ್, ಬಸ್ ಚಾಲಕರು ಮೆಕಾನಿಕ್ ಅನ್ನು ಸಂಪರ್ಕಿಸಿದ್ದು ಮೆಕ್ಯಾನಿಕ್ ರವರು ಬಂದ ತಕ್ಷಣ ರಿಮೋವ್ವಾಗುತ್ತದೆ ಸರ್  🙏",,,Non-corridor,Low,,,,2024-01-06 21:17:51.189343+00,,1,FKUSR01858,FKUSR00001,,,,Halasuru Gate,,FKKG001739,,,,FKUSR01858,2024-01-11 19:21:17.843029+00:00,,,Bengaluru Central Corporation,Central Zone 2,K R Circle,2024-01-07 02:45:26.201000+05:30,2024-01-11 19:21:17.843029+00:00,7085.860700483333,Unplanned duration exceeds 24 hours (7085.86 mins)
FKID007554,planned,12.9275533,77.6212967,0.0,0.0,"1st Cross Road, Koramangala Water Tank Junction, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",,construction,False,2024-01-06 21:15:48.864000+00:00,2024-01-06 21:15:46+00:00,closed,yes,2024-01-06 21:35:47.865111+00,,,Water tank towards BDA flyover work is in progress vehicle movement became slow,,,IRR(Thanisandra road),High,,,,2024-01-06 21:20:08.342206+00,,1,FKUSR01172,FKUSR00001,,,,Adugodi,,FKKG001132,,,,,,,,Bengaluru South Corporation,South Zone 2,KoramangalaWaterTankJunc,2024-01-07 02:45:48.864000+05:30,2024-01-06 21:15:46+00:00,-0.04773333333333333,Negative duration (-0.05 mins)
FKID007603,planned,13.041996,77.6119305,13.041983,77.6119335,"Kankanagar Main Road, Veeranapalya Village, Nagavara, Bengaluru, Karnataka. Pin-560045 (India)","Kankanagar Main Road, Veeranapalya Village, Nagavara, Bengaluru, Karnataka. Pin-560045 (India)",construction,True,2024-01-08 23:11:12.373000+00:00,2024-01-08 17:35:46+00:00,closed,yes,2024-01-08 23:35:47.945459+00,,,[LOCATION] work Ganesh [PERSON] towards [LOCATION] service road [LOCATION],,,ORR North 1,High,,,,2024-01-08 23:14:59.185493+00,,1,FKUSR01402,FKUSR00001,,,,K.G. Halli,,FKKG001354,,,,,,,,Bengaluru North Corporation,North Zone 1,"VeerannapalyaJunction(BEL,HO)",2024-01-09 04:41:12.373000+05:30,2024-01-08 17:35:46+00:00,-335.43955,Negative duration (-335.44 mins)
FKID007633,planned,13.0416414,77.6118399,13.0417149,77.6117838,"Kankanagar Main Road, Lawrence Layout, Nagavara, Bengaluru, Karnataka. Pin-560045 (India)","Kankanagar Main Road, Lawrence Layout, Nagavara, Bengaluru, Karnataka. Pin-560045 (India)",construction,True,2024-01-09 21:37:26.070000+00:00,2024-01-09 16:30:46+00:00,closed,yes,2024-01-09 22:35:47.979584+00,,,BWSSB WORK IS GOINGON NEAR GANESH SATKAR HOTEL TOWARDS ORR,,,ORR North 1,High,,,,2024-01-09 21:38:27.812902+00,,1,FKUSR00304,FKUSR00001,,,,K.G. Halli,,FKKG000296,,,,,,,,Bengaluru North Corporation,North Zone 1,"VeerannapalyaJunction(BEL,HO)",2024-01-10 03:07:26.070000+05:30,2024-01-09 16:30:46+00:00,-306.6678333333333,Negative duration (-306.67 mins)
FKID007635,planned,12.9668575,77.5874883,12.9671168,77.5883614,"NH 275, Halsuru Gate Police Station Junction, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)","Sri Narsimha Rao Road, Hudson Circle, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",vehicle_breakdown,True,2024-01-09 23:07:49.215000+00:00,2024-01-09 23:07:46+00:00,closed,yes,2024-01-09 23:35:48.040832+00,,,BBMP bus stop,,,Mysore Road,High,,,,2024-01-09 23:04:36.136322+00,,1,FKUSR00965,FKUSR00001,,,,Halasuru Gate,,FKKG000940,,,,,,,,Bengaluru Central Corporation,Central Zone 2,UlsoorGateJunc,2024-01-10 04:37:49.215000+05:30,2024-01-09 23:07:46+00:00,-0.05358333333333333,Negative duration (-0.05 mins)
FKID007636,planned,12.97424076,77.57447362,12.97458044,77.57082582,"ಟಾಂಕ್ ಬಂಡ್ ರಸ್ತೆ, ನೆಹರು ನಗರ, ಬೆಂಗಳೂರು ಮಧ್ಯ ನಗರ ನಿಗಮ, Bengaluru, ಬೆಂಗಳೂರು ಉತ್ತರ, ಬೆಂಗಳೂರು ನಗರ, Karnataka, 560009, India","ಕಾಟನ್‌ಪೇಟೆ, ಬೆಂಗಳೂರು ಮಧ್ಯ ನಗರ ನಿಗಮ, Bengaluru, ಬೆಂಗಳೂರು ಉತ್ತರ, ಬೆಂಗಳೂರು ನಗರ, Karnataka, 560053, India",construction,True,,2024-01-22 11:35:46+00:00,closed,yes,2024-01-22 11:35:47.697596+00,,,White Topping work at [LOCATION],,,Non-corridor,Low,,,,2024-01-09 23:09:20.616225+00,"[[12.974240762500255,77.57447361946106],[12.974219871555501,77.57448434829712],[12.974261666068235,77.57378160953523],[12.97432958213644,77.57351875305177],[12.97434003076069,77.57290720939638],[12.974371376630726,77.57225811481477],[12.974366152319341,77.57164657115938],[12.974371376630726,77.57141053676607],[12.974423619738742,77.571217417717],[12.974475862835739,77.5710028409958],[12.974580440527967,77.57082581520082]]",1,FKUSR00009,FKUSR00009,,,,Upparpet,,,,,,,,,,Bengaluru Central Corporation,Central Zone 2,UpparpetJunction,,2024-01-22 11:35:46+00:00,,Missing start_datetime
FKID007640,unplanned,13.0348092,77.5285817,0.0,0.0,"Sri Anjaneya Swamy Devastanada Rasta, Block 1, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",,others,False,2024-01-10 02:03:08.951000+00:00,,closed,yes,2024-01-21 05:42:09.79819+00,,,Lgv vehicle panchar towards outgoing near  SRS signal,,,Tumkur Road,High,,,,2024-01-10 02:04:22.871711+00,,1,FKUSR00231,FKUSR00001,,,,Peenya,,FKKG000223,,,,FKUSR00231,2024-01-21 05:42:09.797709+00:00,,,Bengaluru West Corporation,West Zone 1,SRS Peenya Junc,2024-01-10 07:33:08.951000+05:30,2024-01-21 05:42:09.797709+00:00,16059.014111816667,Unplanned duration exceeds 24 hours (16059.01 mins)
FKID007646,planned,12.93630406,77.5124571,12.94188839,77.50582435,"University Road, Jnana Bharathi, Jnana Bharathi Ward, Bengaluru West City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560056, India","BUC Ladies Hostel, University Road, Jnana Bharathi, Jnana Bharathi Ward, Bengaluru West City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560056, India",construction,True,,2024-01-13 00:05:46+00:00,closed,yes,2024-01-13 00:05:46.037838+00,,,Steel Girder replacement work on [LOCATION],,,Mysore Road,High,,,,2024-01-10 05:34:29.998738+00,"[[12.936304057959669,77.51245710154635],[12.936409975054692,77.51257183953439],[12.936922399836767,77.51212106973394],[12.93729887451604,77.51162736947627],[12.937455738798016,77.51119806490436],[12.937633518198336,77.510607771118],[12.937894958262719,77.51014626870324],[12.938145940466702,77.50973842935993],[12.938585158715926,77.50901934420199],[12.939243984639369,77.50842905041566],[12.939766861117585,77.50781729140073],[12.94041522642792,77.50728066068588],[12.940708036015504,77.50696941487124],[12.941189079591489,77.50660450598512],[12.942004760055836,77.50600347958448],[12.941868813497077,77.50590688605581],[12.94162829248079,77.50606787527025],[12.940781238358674,77.50667963428522],[12.940342023977324,77.50708747362852],[12.939704115998095,77.50763483695766],[12.939264899719557,77.50812853721534],[12.938846597782721,77.50853637655864],[12.938250516310482,77.50918033341648],[12.937978619025445,77.50963110321696],[12.937633518198336,77.51015700131751],[12.937434823566127,77.51081169078967],[12.937257044024172,77.511401984576],[12.936859654001639,77.51197081313377],[12.936451805688618,77.51228205894836],[12.936253110115041,77.51248597862005],[12.936389779151988,77.51261834934314],[12.941888387907593,77.50582434591067]]",1,FKUSR00009,FKUSR00009,,,,Jnanabharathi,,,,,,,,,,Bengaluru West Corporation,West Zone 1,UniversityJunc(Janabharti),,2024-01-13 00:05:46+00:00,,Missing start_datetime
FKID007663,planned,13.042302,77.6120526,0.0,0.0,"Kankanagar Main Road, Veeranapalya Village, Nagavara, Bengaluru, Karnataka. Pin-560045 (India)",,construction,False,2024-01-10 23:05:41.889000+00:00,2024-01-10 18:35:46+00:00,closed,yes,2024-01-10 23:35:47.731043+00,,,BWSSB WORK IS GOINGON NEAR Veerannapalya service road towards [LOCATION],,,ORR North 1,High,,,,2024-01-10 23:07:13.907748+00,,1,FKUSR00304,FKUSR00001,,,,K.G. Halli,,FKKG000296,,,,,,,,Bengaluru North Corporation,North Zone 1,"VeerannapalyaJunction(BEL,HO)",2024-01-11 04:35:41.889000+05:30,2024-01-10 18:35:46+00:00,-269.93148333333335,Negative duration (-269.93 mins)
FKID007664,unplanned,13.1258669,77.6114141,0.0,0.0,"Bengaluru Bellary Road, Uday Nagar, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",,others,False,2024-01-10 23:50:10.043000+00:00,,closed,yes,2024-01-12 20:30:45.949292+00,,,Bagaluru onflyover to wards airport NHi painting work sir traffic normal mument sir,,,Bellary Road 2,High,,,,2024-01-10 23:50:52.530867+00,,1,FKUSR00105,FKUSR00001,,,,Yelahanka,,FKKG000099,,,,FKUSR00105,2024-01-12 20:30:45.948746+00:00,,,Bengaluru North Corporation,North Zone 2,BagalurCrossJunc,2024-01-11 05:20:10.043000+05:30,2024-01-12 20:30:45.948746+00:00,2680.5984291,Unplanned duration exceeds 24 hours (2680.60 mins)
FKID007676,unplanned,12.9279171,77.6211756,0.0,0.0,"Domlur Inner Ring Road, Koramangala Water Tank Junction, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",,road_conditions,False,2024-01-11 19:26:00.095000+00:00,,closed,yes,2024-01-23 23:15:08.469638+00,,,ಸರ್ ನಮಸ್ಕಾರ್ ವಾಟರ್ ಟ್ಯಾಂಕ್ ಜಂಕ್ಷನ್ ಇಂದ BDA ಕಡೆಗೆ BWSSB ಕುಡಿಯುವ ನೀರು ರಸ್ತೆ ಮದ್ಯೆ leakage ಇರುವ ಕಾರಣ ಸಂಚಾರವು ವಾಟರ್ ಟ್ಯಾಂಕ್ ಜಂಕ್ಷನ್ ಇಂದ ನಿಧಾನವಾಗಿ ಸಾಗುತ್ತಿದೆ ಸರ್ 🙏🙏,,,IRR(Thanisandra road),High,,,,2024-01-11 19:26:41.338722+00,,1,FKUSR01927,FKUSR00001,,,,Adugodi,,FKKG001733,,,,FKUSR01927,2024-01-23 23:15:08.469154+00:00,,,Bengaluru South Corporation,South Zone 2,KoramangalaWaterTankJunc,2024-01-12 00:56:00.095000+05:30,2024-01-23 23:15:08.469154+00:00,17509.139569233335,Unplanned duration exceeds 24 hours (17509.14 mins)
